population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Incidence,Equatorial Guinea,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0012074894938533,0.0015516213458814,0.0009418371145375
All Population,Incidence,Equatorial Guinea,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0021402490158607,0.0026942768898033,0.0017032666950547
All Population,Incidence,Equatorial Guinea,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0018073751305508,0.0023075336526123,0.0014393999054718
All Population,Incidence,United Arab Emirates,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,1299.0361636633238,1579.695338306421,1053.437202847051
All Population,Incidence,United Arab Emirates,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,575.5307426322714,682.3789577373517,472.1303254499255
All Population,Incidence,United Arab Emirates,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,1874.5669062955944,2252.4865127067724,1545.624295823447
All Population,Incidence,United Arab Emirates,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0008030185420638,0.001141734943107,0.0005155948676247
All Population,Incidence,United Arab Emirates,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0010016688151141,0.0013828535190394,0.000669811018239
All Population,Incidence,United Arab Emirates,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0008549864588803,0.0012051677785334,0.0005532880705434
All Population,Incidence,Uzbekistan,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,6175.489369271028,7116.007198132044,5155.65623620571
All Population,Incidence,Uzbekistan,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,10083.010481848463,11461.00411845927,8578.030471631513
All Population,Incidence,Uzbekistan,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,16258.4998511195,18485.91902025789,13745.710742823569
All Population,Incidence,Uzbekistan,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0012819425267068,0.0015476665394782,0.0010569870157657
All Population,Incidence,Uzbekistan,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0015847120519342,0.001903399260513,0.0013170883663257
All Population,Incidence,Uzbekistan,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0014541597602022,0.0017452762308947,0.0012067577634814
All Population,Incidence,Argentina,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,24375.9442410378,28302.53491699169,20667.64456915936
All Population,Incidence,Argentina,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,48449.7928136108,54879.36772906025,41521.452702911214
All Population,Incidence,Argentina,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,72825.73705464853,83505.26375563364,62451.8520553274
All Population,Incidence,Argentina,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0016422745984095,0.0020359027889511,0.0012737012516364
All Population,Incidence,Argentina,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0024137288891117,0.0029438624251743,0.001918931540946
All Population,Incidence,Argentina,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.002085626092512,0.002553974007568,0.001645472503698
All Population,Incidence,Dominican Republic,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,3317.3702211512064,3813.115463470685,2757.2690886051414
All Population,Incidence,Dominican Republic,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,5302.848208725007,6120.737165169343,4487.341306524008
All Population,Incidence,Dominican Republic,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,8620.218429876206,9957.05375056481,7241.56234170978
All Population,Incidence,Dominican Republic,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0013511250494571,0.0017636071978204,0.0010715754462167
All Population,Incidence,Dominican Republic,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0017935906676835,0.0022808209174749,0.0014235836229255
All Population,Incidence,Dominican Republic,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.001592732168365,0.0020387338608916,0.0012712348299154
All Population,Incidence,Afghanistan,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,3118.581767283795,3627.764527822302,2492.357847555387
All Population,Incidence,Afghanistan,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,4276.956475124291,4995.751830337335,3517.066237773639
All Population,Incidence,Afghanistan,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,7395.538242408085,8609.753725072835,6048.850547627949
All Population,Incidence,Afghanistan,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0010373248725097,0.0014826401802434,0.000696267836741
All Population,Incidence,Afghanistan,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0013011806541911,0.0018116800305813,0.0009221048358402
All Population,Incidence,Afghanistan,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0011749433560848,0.0016485545258751,0.0008133189915291
All Population,Incidence,Cabo Verde,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,78.0548544431846,90.433889048756,65.80012433808886
All Population,Incidence,Cabo Verde,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,208.04052273258708,241.9399878140449,179.13290925334377
All Population,Incidence,Cabo Verde,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,286.09537717577155,331.8047975908704,245.60526957048992
All Population,Incidence,Cabo Verde,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0008194237037811,0.0011721157873875,0.0004886932654339
All Population,Incidence,Cabo Verde,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0015585838422792,0.0022486385547672,0.000937524721107
All Population,Incidence,Cabo Verde,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.001250550698451,0.0017607507351828,0.0007565038502409
All Population,Incidence,Guam,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,59.035093126593246,69.58178557036837,48.49272558407182
All Population,Incidence,Guam,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,96.51856901335204,113.32628884179674,79.944959414867
All Population,Incidence,Guam,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,155.55366213994515,182.12997493763095,129.01855222219274
All Population,Incidence,Guam,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0010371737878432,0.001367030664642,0.0006944118020231
All Population,Incidence,Guam,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0014939800145261,0.0019439833966812,0.0010483028609606
All Population,Incidence,Guam,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0012798973373062,0.0016821077080225,0.000881268195755
All Population,Incidence,Seychelles,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,23.83521127950561,27.93555105564399,19.62850234298776
All Population,Incidence,Seychelles,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,48.71404140556421,56.78270774062115,41.23082818013311
All Population,Incidence,Seychelles,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,72.54925268506986,84.60457934486722,60.688678439104166
All Population,Incidence,Seychelles,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0008109986929666,0.0010044343955032,0.0006389595681703
All Population,Incidence,Seychelles,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0015135068885047,0.0018617517825623,0.0012134630887779
All Population,Incidence,Seychelles,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0011781244557208,0.0014666852547691,0.0009484951246704
All Population,Incidence,Jordan,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,2933.0059406129094,3421.7262676906457,2470.262216628552
All Population,Incidence,Jordan,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,3592.7016189746246,4135.498474610475,3004.558874384664
All Population,Incidence,Jordan,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,6525.707559587522,7490.770951428982,5487.948145627784
All Population,Incidence,Jordan,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0013827636389044,0.001894193957577,0.0009593665172369
All Population,Incidence,Jordan,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.001706206962822,0.0023207741493269,0.0012132020279012
All Population,Incidence,Jordan,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0015438185311866,0.002107227680933,0.0010841729783005
All Population,Incidence,Nigeria,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,15277.232476106758,17606.64066648956,12889.453138395966
All Population,Incidence,Nigeria,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,25814.554372740124,29774.08233926056,21628.61806153919
All Population,Incidence,Nigeria,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,41091.78684884689,47188.84301911623,34507.8913740417
All Population,Incidence,Nigeria,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0008237424030807,0.0010441491860447,0.00057284449149
All Population,Incidence,Nigeria,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0010099506582962,0.0012685627215893,0.0007394045733805
All Population,Incidence,Nigeria,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0009315704408353,0.001170626871477,0.0006663476851371
All Population,Incidence,Bosnia and Herzegovina,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,2031.7359158933623,2370.434069921924,1667.061223764969
All Population,Incidence,Bosnia and Herzegovina,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,3786.058176379384,4409.026583929209,3150.152248634313
All Population,Incidence,Bosnia and Herzegovina,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,5817.794092272753,6796.151470169115,4821.111383369611
All Population,Incidence,Bosnia and Herzegovina,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0013968807510953,0.0019222136973241,0.0009424750601911
All Population,Incidence,Bosnia and Herzegovina,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0019102691305691,0.0025778184539286,0.0013359710254001
All Population,Incidence,Bosnia and Herzegovina,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.001692878446888,0.0022909239398152,0.001172747506833
All Population,Incidence,Kuwait,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,673.3497894048139,807.4247490199145,555.8126680115423
All Population,Incidence,Kuwait,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,812.5693317537513,951.1865690677344,691.580055148278
All Population,Incidence,Kuwait,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,1485.9191211585653,1737.5732168644051,1251.7467432729452
All Population,Incidence,Kuwait,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0010732340682352,0.0013787815842452,0.0006985563274197
All Population,Incidence,Kuwait,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0017188363538431,0.0021900977120048,0.001235787404515
All Population,Incidence,Kuwait,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.001350426828187,0.0017136955076778,0.0009368297398003
All Population,Incidence,Vanuatu,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,47.33436502908847,55.0578454749969,38.88748506027798
All Population,Incidence,Vanuatu,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,65.3638067216805,75.9442449878694,53.71186037012537
All Population,Incidence,Vanuatu,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,112.698171750769,129.649609077386,92.92755422381748
All Population,Incidence,Vanuatu,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0011439445265182,0.0014047330578651,0.0009136638539945
All Population,Incidence,Vanuatu,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0013420870928563,0.0016376136650808,0.001070426449757
All Population,Incidence,Vanuatu,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0012509356165081,0.0015274925574874,0.0009977918140327
All Population,Incidence,Philippines,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,14267.366257758636,16732.768473035056,11868.865908521637
All Population,Incidence,Philippines,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,27816.003920998854,31990.855390449644,23050.121762412942
